ORF_percent	AP/AS/APA	Coding_type	Structure_category	diff_percentage	gname	trname	CTRL.flnc.count	A.flnc.count	CTRL.percentage	A.percentage	gene_FLNC_FoldChange	CTRL.class	A.class	log2(angii_flnc/control_flnc)	tag
0.9883148831488315	Processing	coding	NIC	0.119048	Ptprm	PB.FLNC.19087.3	1	5	0.047619048	0.166666667	0.514573173	Inactive	Minor	2.321928095	up
0.7682926829268293	AS	coding	NIC	0.121951	Acbd4	PB.FLNC.3614.40	0	5	0	0.12195122	1.03562391	Inactive	Minor	Inf	up
0.7134146341463414	Processing	coding	NIC	0.121951	Arih2	PB.FLNC.18147.44	0	15	0	0.12195122	0.434719865	Inactive	Minor	Inf	up
0.9893276414087513	Processing	coding	NIC	0.129965	Tnpo2	PB.FLNC.8747.12	1	13	0.028571429	0.158536585	1.228268988	Inactive	Minor	3.700439718	up
0.9708201892744479	Processing	coding	NIC	0.130952	Stag2	PB.FLNC.19640.14	1	5	0.047619048	0.178571429	0.415037499	Inactive	Minor	2.321928095	up
0.6078199052132701	Processing	coding	NIC	0.131373	Lpin3	PB.FLNC.12326.4	2	9	0.133333333	0.264705882	1.180572246	Minor	Major	2.169925001	up
0.6304347826086957	Processing	coding	NIC	0.133333	Plpp2	PB.FLNC.16177.6	0	6	0	0.133333333	0.736965594	Inactive	Minor	Inf	up
0.9380165289256198	Processing	coding	NIC	0.135135	Zfp219	PB.FLNC.6566.5	0	5	0	0.135135135	0.30256277	Inactive	Minor	Inf	up
0.526602176541717	Processing	coding	NIC	0.140351	Pbrm1	PB.FLNC.7038.67	6	17	0.083333333	0.223684211	0.078002512	Inactive	Minor	1.502500341	up
0.33225806451612905	Processing	coding	NIC	0.142857	Lysmd4	PB.Polish.649.6	0	5	0	0.142857143	0.669851398	Inactive	Minor	Inf	up
1.0	Processing	coding	NIC	0.147059	Phldb1	PB.Polish.11398.5	0	5	0	0.147058824	0	Inactive	Minor	Inf	up
0.4569672131147541	Processing	coding	NIC	0.151515	Alg12	PB.FLNC.16985.3	0	5	0	0.151515152	0.722466024	Inactive	Minor	Inf	up
1.0	Processing	coding	NIC	0.15625	Dus1l	PB.FLNC.3884.10	0	5	0	0.15625	0.752072487	Inactive	Minor	Inf	up
0.9987760097919217	Processing	coding	NIC	0.157169	Supt20h	PB.FLNC.9820.43	3	13	0.049180328	0.206349206	0.046542586	Inactive	Minor	2.115477217	up
0.937799043062201	AS	coding	NIC	0.162162	Mgmt	PB.FLNC.1548.4	0	18	0	0.162162162	1.472487771	Inactive	Minor	Inf	up
0.8384879725085911	Processing	coding	NIC	0.179657	Ilrun	PB.FLNC.10703.1	4	17	0.074074074	0.253731343	0.311201688	Inactive	Minor	2.087462841	up
1.0	Processing	coding	NIC	0.181176	Ccdc9b	PB.FLNC.11838.9	1	6	0.058823529	0.24	0.556393349	Inactive	Minor	2.584962501	up
1.0	Processing	coding	NIC	0.194805	Kdm5b	PB.FLNC.5262.255	3	10	0.090909091	0.285714286	0.084888898	Inactive	Minor	1.736965594	up
0.9636075949367089	Processing	coding	NIC	0.202381	Lpp	PB.FLNC.4311.69	5	15	0.333333333	0.535714286	0.900464326	Minor	Major	1.584962501	up
0.8679775280898876	Processing	coding	NIC	0.223684	Thap7	PB.FLNC.4411.13	2	9	0.25	0.473684211	1.247927513	Minor	Major	2.169925001	up
0.8375706214689266	Processing	coding	NIC	0.241071	Adgrl2	PB.FLNC.10517.3	1	5	0.071428571	0.3125	0.192645078	Inactive	Major	2.321928095	up
1.0	Processing	coding	NIC	0.24	Trak1	PB.FLNC.18272.10	0	6	0	0.24	1.473931188	Inactive	Minor	Inf	up
0.9526901669758813	Processing	coding	NIC	0.266667	Gtf2ird1	PB.FLNC.4776.54	2	7	0.066666667	0.333333333	-0.514573173	Inactive	Major	1.807354922	up
1.0	Processing	coding	NIC	0.272727	Tut7	PB.FLNC.7580.7	0	6	0	0.272727273	0.459431619	Inactive	Major	Inf	up
0.965991902834008	Processing	coding	NIC	0.285714	Sash1	PB.FLNC.21.3	1	5	0.071428571	0.357142857	0	Inactive	Minor	2.321928095	up
0.8477842003853564	AS	coding	NIC	0.28	Mbtps2	PB.FLNC.19363.1	0	7	0	0.28	1.321928095	Inactive	Minor	Inf	up
0.6508226691042047	AP	coding	NIC	0.291667	Rnpc3	PB.FLNC.10319.6	1	10	0.041666667	0.333333333	0.321928095	Inactive	Major	3.321928095	up
0.9956474428726877	Processing	coding	NIC	0.346154	Wdr44	PB.FLNC.19610.10	2	12	0.153846154	0.5	0.884522783	Minor	Major	2.584962501	up
1.0	Processing	coding	NIC	0.347059	Mmgt2	PB.FLNC.2919.2	3	11	0.3	0.647058824	0.765534746	Minor	Major	1.874469118	up
1.0	Processing	coding	NIC	0.357143	Ptprk	PB.FLNC.97.8	4	12	0.5	0.857142857	0.807354922	Minor	Major	1.584962501	up
0.9577464788732394	Processing	coding	NIC	0.375	Coa6	PB.FLNC.9181.5	0	6	0	0.375	0.093109404	Inactive	Minor	Inf	up
1.0	Processing	coding	NIC	0.390909	Ttc37	PB.FLNC.9231.4	2	13	0.2	0.590909091	1.137503524	Minor	Major	2.700439718	up
0.39886039886039887	Processing	coding	NIC	0.416667	Cgrrf1	PB.FLNC.6519.2	2	7	0.166666667	0.583333333	0	Minor	Major	1.807354922	up
1.0	Processing	coding	NIC	0.4375	Epb41	PB.FLNC.14613.7	0	7	0	0.4375	1.415037499	Inactive	Minor	Inf	up
0.9975308641975309	Processing	coding	NIC	0.449405	Relch	PB.FLNC.5114.28	5	16	0.3125	0.761904762	0.392317423	Minor	Major	1.678071905	up
1.0	Processing	coding	NIC	0.535714	Nsmf	PB.FLNC.11129.8	3	9	0.214285714	0.75	-0.222392421	Minor	Major	1.584962501	up
0.9351593068753493	Processing	coding	NIC	0.538462	Mast2	PB.FLNC.14379.5	0	7	0	0.538461538	1.378511623	Inactive	Major	Inf	up
0.8385365853658536	Processing	coding	NIC	0.5	Myo18a	PB.FLNC.3157.24	1	6	0.1	0.6	0	Minor	Major	2.584962501	up
0.751937984496124	Processing	coding	NIC	1	Prr5	PB.FLNC.16956.4	0	5	0	1	-0.485426827	Inactive	Major	Inf	up
0.9933110367892977	Processing	coding	NNC	0.100543	Eda2r	PB.FLNC.19433.33	2	6	0.086956522	0.1875	0.476438044	Inactive	Minor	1.584962501	up
0.7474489795918368	Processing	coding	NNC	0.101128	Cdk11b	PB.FLNC.14978.54	2	13	0.035714286	0.136842105	0.762500686	Inactive	Minor	2.700439718	up
0.7963286713286714	Processing	coding	NNC	0.101859	Zeb1	PB.FLNC.7947.68	2	16	0.01754386	0.119402985	0.233199176	Inactive	Minor	3	up
0.9776119402985075	Processing	coding	NNC	0.104419	Gps1	PB.FLNC.3882.39	10	45	0.053475936	0.157894737	0.607923649	Inactive	Minor	2.169925001	up
0.9439252336448598	AS	coding	NNC	0.104762	Pold4	PB.FLNC.1689.96	2	10	0.095238095	0.2	1.251538767	Inactive	Minor	2.321928095	up
0.5691699604743083	Processing	coding	NNC	0.106061	Mrps18b	PB.FLNC.10598.1	1	5	0.045454545	0.151515152	0.584962501	Inactive	Minor	2.321928095	up
1.0	Processing	coding	NNC	0.107465	Psph	PB.FLNC.4810.2	4	15	0.095238095	0.202702703	0.817135943	Inactive	Minor	1.906890596	up
1.0	Processing	coding	NNC	0.107772	Hps1	PB.FLNC.2191.40	5	22	0.064102564	0.171875	0.714597781	Inactive	Minor	2.137503524	up
0.6070087609511889	Processing	coding	NNC	0.109091	Kmt2e	PB.FLNC.12610.63	0	18	0	0.109090909	-0.025995209	Inactive	Minor	Inf	up
0.5193798449612403	Processing	coding	NNC	0.110599	Rbm12	PB.FLNC.12264.8	1	8	0.032258065	0.142857143	0.853158612	Inactive	Minor	3	up
0.5450121654501217	Processing	coding	NNC	0.112576	Yy1	PB.FLNC.15869.21	3	10	0.046153846	0.158730159	-0.04508789	Inactive	Minor	1.736965594	up
0.8031674208144797	Processing	coding	NNC	0.113665	Tbl2	PB.FLNC.4758.6	1	8	0.034482759	0.148148148	0.896906507	Inactive	Minor	3	up
0.8534798534798534	Processing	coding	NNC	0.11615	Kat5	PB.FLNC.1751.13	6	25	0.113207547	0.229357798	1.04026387	Minor	Major	2.058893689	up
0.9052631578947369	Processing	coding	NNC	0.116279	Tmem11	PB.FLNC.2880.22	0	5	0	0.11627907	1.178337241	Inactive	Minor	Inf	up
0.8237585199610516	Processing	coding	NNC	0.116667	Cblb	PB.FLNC.4119.23	3	10	0.05	0.166666667	0	Inactive	Minor	1.736965594	up
0.9974025974025974	AS	coding	NNC	0.116667	Pnkd	PB.FLNC.18845.5	0	7	0	0.116666667	1.099535674	Inactive	Minor	Inf	up
0.7133220910623946	Processing	coding	NNC	0.117262	Ubp1	PB.FLNC.18205.63	1	7	0.028571429	0.145833333	0.455679484	Inactive	Minor	2.807354922	up
0.7969283276450512	Processing	coding	NNC	0.117647	Hsf1	PB.FLNC.16778.17	0	12	0	0.117647059	0.672425342	Inactive	Minor	Inf	up
0.6585956416464891	Processing	coding	NNC	0.118132	Odf2	PB.FLNC.11243.117	1	8	0.035714286	0.153846154	0.893084796	Inactive	Minor	3	up
0.41122913505311076	Processing	coding	NNC	0.118687	Prpf39	PB.FLNC.15489.23	3	11	0.034090909	0.152777778	-0.289506617	Inactive	Minor	1.874469118	up
1.0	Processing	coding	NNC	0.119434	Sec62	PB.FLNC.9695.18	38	135	0.327586207	0.447019868	1.380423744	Minor	Major	1.828888084	up
0.6591422121896162	Processing	coding	NNC	0.120265	Tmem237	PB.FLNC.18736.17	1	5	0.03125	0.151515152	0.044394119	Inactive	Minor	2.321928095	up
0.45638629283489096	Processing	coding	NNC	0.121951	Mapkapk5	PB.FLNC.4929.7	0	5	0	0.12195122	0.03562391	Inactive	Minor	Inf	up
0.6968911917098446	Processing	coding	NNC	0.122507	Gatad1	PB.FLNC.12700.39	1	8	0.025641026	0.148148148	0.469485283	Inactive	Minor	3	up
0.4748700173310225	Processing	coding	NNC	0.12561	ST7	PB.FLNC.12773.10	1	6	0.024390244	0.15	-0.03562391	Inactive	Minor	2.584962501	up
1.0	Processing	coding	NNC	0.128205	Glt8d1	PB.FLNC.7037.2	0	5	0	0.128205128	0.478047297	Inactive	Minor	Inf	up
0.6680080482897385	Processing	coding	NNC	0.129904	Ppp2r5b	PB.FLNC.1791.10	1	6	0.032258065	0.162162162	0.255257055	Inactive	Minor	2.584962501	up
0.9283116883116883	Processing	coding	NNC	0.129967	Ecpas	PB.FLNC.14079.49	9	29	0.290322581	0.420289855	1.154328146	Minor	Major	1.688055994	up
0.978448275862069	Processing	coding	NNC	0.134615	Ndufs7	PB.FLNC.16132.3	0	7	0	0.134615385	0.176877762	Inactive	Minor	Inf	up
0.9298245614035088	Processing	coding	NNC	0.136905	Csnk1g3	PB.FLNC.8396.20	4	13	0.095238095	0.232142857	0.415037499	Inactive	Minor	1.700439718	up
1.0	Processing	coding	NNC	0.139535	Tcf4	PB.FLNC.8529.34	0	6	0	0.139534884	0.10433666	Inactive	Minor	Inf	up
0.7513368983957219	Processing	coding	NNC	0.139566	St3gal3	PB.FLNC.14411.35	2	8	0.055555556	0.195121951	0.187627003	Inactive	Minor	2	up
1.0	Processing	coding	NNC	0.142857	Inpp5b	PB.FLNC.14486.4	0	6	0	0.142857143	0.304854582	Inactive	Minor	Inf	up
1.0	Processing	coding	NNC	0.147485	Cacfd1	PB.FLNC.11200.3	2	12	0.028985507	0.176470588	-0.021061616	Inactive	Minor	2.584962501	up
0.9683544303797469	Processing	coding	NNC	0.147541	Nhp2	PB.FLNC.2729.5	0	9	0	0.147540984	0.843274496	Inactive	Minor	Inf	up
1.0	Processing	coding	NNC	0.153846	Agfg1	PB.FLNC.18916.23	0	6	0	0.153846154	0.963474124	Inactive	Minor	Inf	up
1.0	Processing	coding	NNC	0.153846	Zfp24	PB.FLNC.8198.12	3	12	0.076923077	0.230769231	0.415037499	Inactive	Minor	2	up
0.8288119738072965	Processing	coding	NNC	0.16129	Uspl1	PB.FLNC.4500.3	0	5	0	0.161290323	-0.175086707	Inactive	Minor	Inf	up
0.8636363636363636	Processing	coding	NNC	0.162162	Nmnat1	PB.FLNC.14890.17	0	6	0	0.162162162	0.887525271	Inactive	Minor	Inf	up
1.0	Processing	coding	NNC	0.164286	Zfp346	PB.FLNC.7640.10	1	5	0.035714286	0.2	-0.163498732	Inactive	Minor	2.321928095	up
1.0	Processing	coding	NNC	0.171843	Taok3	PB.FLNC.4983.31	8	25	0.19047619	0.362318841	0.716207034	Minor	Major	1.64385619	up
1.0	Processing	coding	NNC	0.172947	Tead3	PB.FLNC.10719.7	2	10	0.044444444	0.217391304	0.03170886	Inactive	Minor	2.321928095	up
0.45739910313901344	AP	coding	NNC	0.173913	Smim29	PB.FLNC.10696.7	0	8	0	0.173913043	1.353636955	Inactive	Minor	Inf	up
0.8363636363636363	Processing	coding	NNC	0.178571	Plekhh3	PB.FLNC.3548.11	0	5	0	0.178571429	0.637429921	Inactive	Minor	Inf	up
0.9964664310954063	Processing	coding	NNC	0.179487	Agfg1	PB.FLNC.18916.27	0	7	0	0.179487179	0.963474124	Inactive	Minor	Inf	up
1.0	Processing	coding	NNC	0.183354	Aopep	PB.FLNC.7563.34	1	10	0.029411765	0.212765957	0.46712601	Inactive	Major	3.321928095	up
0.9795918367346939	Processing	coding	NNC	0.183832	Eif4e2	PB.FLNC.18955.44	10	47	0.113636364	0.297468354	0.84434913	Minor	Major	2.232660757	up
1.0	Processing	coding	NNC	0.194048	Ap3m2	PB.FLNC.7454.6	8	23	0.380952381	0.575	0.929610672	Minor	Major	1.523561956	up
1.0	Processing	coding	NNC	0.206061	Kctd20	PB.FLNC.10730.35	2	9	0.066666667	0.272727273	0.137503524	Inactive	Minor	2.169925001	up
1.0	Processing	coding	NNC	0.212963	Zmat3	PB.FLNC.9701.22	2	8	0.083333333	0.296296296	0.169925001	Inactive	Minor	2	up
0.5170278637770898	Processing	coding	NNC	0.221591	Tkfc	PB.FLNC.1889.2	1	5	0.090909091	0.3125	0.540568381	Inactive	Minor	2.321928095	up
0.48186946011281223	Processing	coding	NNC	0.224324	Arhgef10l	PB.FLNC.14785.12	3	12	0.1	0.324324324	0.30256277	Minor	Major	2	up
1.0	Processing	coding	NNC	0.24053	Irgm	PB.FLNC.2696.4	2	10	0.0625	0.303030303	0.044394119	Inactive	Minor	2.321928095	up
0.7915993537964459	Processing	coding	NNC	0.254545	Fbxw5	PB.FLNC.11153.52	0	28	0	0.254545455	0.289506617	Inactive	Minor	Inf	up
0.970344009489917	Processing	coding	NNC	0.25	Clcn3	PB.FLNC.7260.6	0	8	0	0.25	-0.285402219	Inactive	Minor	Inf	up
0.8762306610407876	Processing	coding	NNC	0.264407	Samd4a	PB.FLNC.6520.41	8	24	0.13559322	0.4	0.024247546	Minor	Major	1.584962501	up
0.7688243064729194	Processing	coding	NNC	0.266026	Hook2	PB.FLNC.8753.16	1	8	0.041666667	0.307692308	0.115477217	Inactive	Minor	3	up
0.5329052969502408	Processing	coding	NNC	0.282353	Brpf1	PB.FLNC.13359.10	2	6	0.117647059	0.4	-0.180572246	Minor	Major	1.584962501	up
0.6466666666666666	Processing	coding	NNC	0.294118	Rsad1	PB.FLNC.3384.20	0	5	0	0.294117647	0.91753784	Inactive	Minor	Inf	up
0.45120999219359875	Processing	coding	NNC	0.296875	Acin1	PB.FLNC.6606.18	0	19	0	0.296875	0.142019005	Inactive	Major	Inf	up
1.0	Processing	coding	NNC	0.297297	Zfp219	PB.FLNC.6566.16	0	11	0	0.297297297	0.30256277	Inactive	Minor	Inf	up
1.0	Processing	coding	NNC	0.309091	Polr3c	PB.FLNC.10172.23	0	17	0	0.309090909	0.974004791	Inactive	Minor	Inf	up
0.9125188536953243	Processing	coding	NNC	0.31746	Repin1	PB.FLNC.12964.18	1	7	0.071428571	0.388888889	0.362570079	Inactive	Major	2.807354922	up
0.2987208427389014	Processing	coding	NNC	0.347222	Cobl	PB.FLNC.6279.138	1	7	0.041666667	0.388888889	-0.415037499	Inactive	Major	2.807354922	up
0.4864376130198915	Processing	coding	NNC	0.353276	Iffo1	PB.FLNC.13522.45	5	21	0.185185185	0.538461538	0.530514717	Minor	Major	2.070389328	up
0.9985250737463127	Processing	coding	NNC	0.354839	Tmco3	PB.FLNC.7497.38	0	11	0	0.35483871	0.706268797	Inactive	Minor	Inf	up
0.9273301737756714	Processing	coding	NNC	0.363636	Zfp251	PB.FLNC.16800.7	0	8	0	0.363636364	0.289506617	Inactive	Minor	Inf	up
0.9721115537848606	Processing	coding	NNC	0.36	Zdhhc1	PB.FLNC.8878.5	0	9	0	0.36	0	Inactive	Minor	Inf	up
1.0	Processing	coding	NNC	0.416667	Tmed5	PB.FLNC.5754.28	2	8	0.25	0.666666667	0.584962501	Minor	Major	2	up
1.0	Processing	coding	NNC	0.436364	Ppm1k	PB.FLNC.13036.1	1	7	0.2	0.636363636	1.137503524	Minor	Major	2.807354922	up
0.9583901773533424	Processing	coding	NNC	0.466667	Yeats2	PB.FLNC.4370.14	1	6	0.2	0.666666667	0.847996907	Minor	Major	2.584962501	up
0.29	Processing	coding	NNC	0.545455	Zfp689	PB.FLNC.1448.11	0	6	0	0.545454545	1.459431619	Inactive	Major	Inf	up
1.0	Processing	coding	NNC	0.574468	Mxi1	PB.FLNC.2288.17	0	27	0	0.574468085	1.46712601	Inactive	Major	Inf	up
0.9994850669412977	Processing	coding	NNC	0.5	Arhgap21	PB.FLNC.8102.17	0	5	0	0.5	-1	Inactive	Major	Inf	up
0.944578313253012	Processing	coding	NNC	0.625	Zfp954	PB.FLNC.363.7	0	5	0	0.625	-0.321928095	Inactive	Major	Inf	up
1.0	Processing	non_coding	FSM	0.135135	Coa5	PB.FLNC.18579.12	0	5	0	0.135135135	0.402098444	Inactive	Minor	Inf	up
1.0	Processing	non_coding	FSM	0.180036	Ndufc1	PB.FLNC.9792.5	7	20	0.212121212	0.392156863	0.628031223	Minor	Major	1.514573173	up
1.0	Processing	non_coding	FSM	0.464115	Cox19	PB.FLNC.4649.1	3	14	0.272727273	0.736842105	0.788495895	Minor	Major	2.222392421	up
0.011764705882352941	Processing	non_coding	ISM	0.126482	Fdx2	PB.FLNC.17284.7	1	5	0.090909091	0.217391304	1.064130337	Inactive	Minor	2.321928095	up
0.012658227848101266	Processing	non_coding	ISM	0.147186	Snapin	PB.FLNC.10071.19	10	32	0.095238095	0.242424242	0.330148602	Inactive	Minor	1.678071905	up
0.002840909090909091	Processing	non_coding	ISM	0.153092	Pcif1	PB.FLNC.12374.5	2	10	0.039215686	0.192307692	0.028014376	Inactive	Minor	2.321928095	up
1.0	Processing	non_coding	ISM	0.166667	LOC102556004	PB.FLNC.13738.3	1	10	0.055555556	0.222222222	1.321928095	Inactive	Minor	3.321928095	up
1.0	Processing	non_coding	ISM	0.211111	LOC102556004	PB.FLNC.13738.1	5	22	0.277777778	0.488888889	1.321928095	Minor	Major	2.137503524	up
0.017699115044247787	Processing	non_coding	ISM	0.2	Sdhaf4	PB.FLNC.18527.14	1	7	0.05	0.25	0.485426827	Inactive	Minor	2.807354922	up
0.0032310177705977385	Processing	non_coding	ISM	0.3125	Map3k2	PB.FLNC.8227.1	0	5	0	0.3125	1.415037499	Inactive	Minor	Inf	up
0.001519756838905775	Processing	non_coding	ISM	0.6	Asxl2	PB.FLNC.15246.9	0	6	0	0.6	1	Inactive	Major	Inf	up
0.018691588785046728	Processing	non_coding	NIC	0.12	Pold4	PB.FLNC.1689.91	0	6	0	0.12	1.251538767	Inactive	Minor	Inf	up
0.012422360248447204	Processing	non_coding	NIC	0.139508	Isca2	PB.FLNC.15705.4	1	9	0.03030303	0.169811321	0.683526335	Inactive	Minor	3.169925001	up
0.017857142857142856	Processing	non_coding	NIC	0.16632	Churc1	PB.FLNC.15604.4	2	9	0.076923077	0.243243243	0.509013647	Inactive	Minor	2.169925001	up
1.0	Processing	non_coding	NNC	0.131579	LOC100911177	PB.FLNC.12407.1	0	5	0	0.131578947	0.788495895	Inactive	Minor	Inf	up
1.0	AF	coding	FSM	-0.100656	Raf1	PB.FLNC.13389.37	17	5	0.145299145	0.044642857	-0.063009798	Minor	Inactive	-1.765534746	down
1.0	APA	coding	FSM	-0.101515	Cpsf2	PB.FLNC.15809.9	5	1	0.151515152	0.05	-0.722466024	Minor	Inactive	-2.321928095	down
1.0	APA	coding	FSM	-0.101872	Ebna1bp2	PB.FLNC.14421.6	5	1	0.113636364	0.011764706	0.949959318	Minor	Inactive	-2.321928095	down
0.8828932261768083	Processing	coding	FSM	-0.103448	Capn7	PB.FLNC.7053.4	6	0	0.103448276	0	0.331843564	Minor	Inactive	-Inf	down
0.7563527653213752	Processing	coding	FSM	-0.103488	Tcf4	PB.FLNC.8529.65	6	2	0.15	0.046511628	0.10433666	Minor	Inactive	-1.584962501	down
1.0	Processing	coding	FSM	-0.104396	Rb1cc1	PB.FLNC.13758.18	5	1	0.128205128	0.023809524	0.106915204	Minor	Inactive	-2.321928095	down
0.9274047186932849	Processing	coding	FSM	-0.104461	Fastk	PB.FLNC.12582.55	16	1	0.109589041	0.005128205	0.417505755	Minor	Inactive	-4	down
0.9879725085910653	Processing	coding	FSM	-0.104545	Man2a2	PB.FLNC.1037.25	6	2	0.15	0.045454545	0.137503524	Minor	Inactive	-1.584962501	down
0.8330134357005758	Processing	coding	FSM	-0.104825	Topors	PB.FLNC.13894.47	14	4	0.175	0.070175439	-0.489038081	Minor	Inactive	-1.807354922	down
1.0	Processing	coding	FSM	-0.104895	Slc38a7	PB.FLNC.8637.2	8	2	0.181818182	0.076923077	-0.7589919	Minor	Inactive	-2	down
0.9887640449438202	Processing	coding	FSM	-0.105714	Txndc9	PB.FLNC.18584.5	5	1	0.119047619	0.013333333	0.836501268	Minor	Inactive	-2.321928095	down
1.0	Processing	coding	FSM	-0.106078	Bcl2l13	PB.FLNC.13464.4	5	1	0.12195122	0.015873016	0.619727919	Minor	Inactive	-2.321928095	down
1.0	Processing	coding	FSM	-0.108037	Baiap2l1	PB.FLNC.4562.5	5	1	0.151515152	0.043478261	-0.520832163	Minor	Inactive	-2.321928095	down
1.0	Processing	coding	FSM	-0.108723	Pdk3	PB.FLNC.19408.2	7	1	0.122807018	0.014084507	0.316857105	Minor	Inactive	-2.807354922	down
0.9619805481874447	Processing	coding	FSM	-0.110795	Pdgfra	PB.FLNC.5945.31	10	3	0.15625	0.045454545	0.044394119	Minor	Inactive	-1.736965594	down
1.0	Processing	coding	FSM	-0.111111	Scap	PB.FLNC.18179.8	8	0	0.111111111	0	0.273018494	Minor	Inactive	-Inf	down
0.9622641509433962	Processing	coding	FSM	-0.111293	Zfp365	PB.FLNC.10891.3	6	2	0.153846154	0.042553191	0.269186633	Minor	Inactive	-1.584962501	down
1.0	Processing	coding	FSM	-0.111772	Irf2	PB.FLNC.7316.5	7	1	0.12962963	0.017857143	0.05246742	Minor	Inactive	-2.807354922	down
1.0	Processing	coding	FSM	-0.113196	Nt5c2	PB.FLNC.2262.26	8	1	0.145454545	0.032258065	-0.827163403	Minor	Inactive	-3	down
0.8741007194244604	Processing	coding	FSM	-0.113636	Etv4	PB.FLNC.3571.5	5	0	0.113636364	0	0.184424571	Minor	Inactive	-Inf	down
0.8617511520737328	Processing	coding	FSM	-0.114286	Vti1a	PB.FLNC.2303.32	8	0	0.114285714	0	-0.771731012	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.115283	Ctbp2	PB.FLNC.1529.47	9	2	0.147540984	0.032258065	0.023458973	Minor	Inactive	-2.169925001	down
1.0	Processing	coding	FSM	-0.118644	Shmt1	PB.FLNC.2880.2	7	0	0.118644068	0	0.024247546	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.121212	Prdm6	PB.FLNC.8391.13	7	1	0.166666667	0.045454545	-0.932885804	Minor	Inactive	-2.807354922	down
0.999031007751938	Processing	coding	FSM	-0.122449	Ddx46	PB.FLNC.7618.4	6	0	0.12244898	0	-0.527247003	Minor	Inactive	-Inf	down
0.8899176954732511	Processing	coding	FSM	-0.122449	Parg	PB.FLNC.7066.26	6	0	0.12244898	0	-0.091147888	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.124434	Cmtm4	PB.FLNC.8629.5	8	1	0.153846154	0.029411765	-0.612976877	Minor	Inactive	-3	down
1.0	Processing	coding	FSM	-0.127223	Cpsf7	PB.FLNC.1882.16	8	2	0.186046512	0.058823529	-0.338801913	Minor	Inactive	-2	down
1.0	Processing	coding	FSM	-0.131054	Srgap2	PB.FLNC.5210.3	8	2	0.205128205	0.074074074	-0.530514717	Minor	Inactive	-2	down
0.8292307692307692	Processing	coding	FSM	-0.131624	Fxr1	PB.FLNC.9719.13	8	2	0.153846154	0.022222222	0.791413378	Minor	Inactive	-2	down
0.990990990990991	Processing	coding	FSM	-0.133504	Ppp6c	PB.FLNC.11427.5	6	1	0.157894737	0.024390244	0.109624491	Minor	Inactive	-2.584962501	down
0.9796610169491525	Processing	coding	FSM	-0.136364	Fbxw11	PB.Polish.1761.7	10	3	0.303030303	0.166666667	-0.874469118	Major	Minor	-1.736965594	down
1.0	Processing	coding	FSM	-0.136905	Kif3c	PB.FLNC.15242.7	5	1	0.178571429	0.041666667	-0.222392421	Minor	Inactive	-2.321928095	down
1.0	Processing	coding	FSM	-0.136	Tcp1	PB.FLNC.261.10	34	0	0.136	0	0.121678557	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.137255	Get1	PB.FLNC.4045.5	6	1	0.166666667	0.029411765	-0.08246216	Minor	Inactive	-2.584962501	down
1.0	Processing	coding	FSM	-0.139394	Ldlrad4	PB.FLNC.8521.26	6	2	0.2	0.060606061	0.137503524	Minor	Inactive	-1.584962501	down
0.9495472186287193	Processing	coding	FSM	-0.140845	Tatdn2	PB.FLNC.13375.2	10	0	0.14084507	0	0.020177882	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.14112	Ctdspl2	PB.FLNC.11919.1	9	2	0.183673469	0.042553191	-0.060120992	Minor	Inactive	-2.169925001	down
0.9332191780821918	Processing	coding	FSM	-0.141366	Dbr1	PB.FLNC.18004.11	7	2	0.205882353	0.064516129	-0.133266531	Minor	Inactive	-1.807354922	down
0.9085051546391752	Processing	coding	FSM	-0.141923	Immt	PB.FLNC.13068.19	37	7	0.168949772	0.027027027	0.242021228	Minor	Inactive	-2.402098444	down
0.9694960212201591	Processing	coding	FSM	-0.14488	Gsn	PB.FLNC.11380.174	153	21	0.17	0.025119617	-0.106422059	Minor	Inactive	-2.86507042	down
1.0	Processing	coding	FSM	-0.146341	Wwc2	PB.FLNC.7304.30	6	0	0.146341463	0	-0.602664502	Minor	Inactive	-Inf	down
0.9451697127937336	Processing	coding	FSM	-0.147717	Nnt	PB.FLNC.9451.49	27	7	0.190140845	0.042424242	0.216575095	Minor	Inactive	-1.94753258	down
0.9968454258675079	Processing	coding	FSM	-0.152381	Scaf8	PB.FLNC.221.25	5	1	0.2	0.047619048	-0.251538767	Minor	Inactive	-2.321928095	down
1.0	Processing	coding	FSM	-0.154978	Top3b	PB.FLNC.4426.47	7	2	0.212121212	0.057142857	0.084888898	Minor	Inactive	-1.807354922	down
0.9924242424242424	Processing	coding	FSM	-0.15625	Trim39	PB.FLNC.10579.13	5	0	0.15625	0	-0.752072487	Minor	Inactive	-Inf	down
1.0	Processing	coding	FSM	-0.157834	Rad50	PB.FLNC.2769.18	6	1	0.193548387	0.035714286	-0.146841388	Minor	Inactive	-2.584962501	down
1.0	Processing	coding	FSM	-0.163245	LOC314140	PB.FLNC.15471.9	6	1	0.193548387	0.03030303	0.090197809	Minor	Inactive	-2.584962501	down
