biaoji	3UTR	middle_pos	CTRL1.PDUI	CTRL2.PDUI	A1.PDUI	A2.PDUI	p-value	Bonferroni	PDUI_diff	PDUI_fc	gname
novel	chr2|30080661|30081455|PB.FLNC.9333.25|-	30080961	0.346804338883081	0.414363784109025	0.972376617845568	0.920317782285328	8.798103108611594e-06	0.000203322363443253	-0.565763138569394	-1.31413177679438	Fcho2
novel	chr2|36138425|36139478|PB.Polish.6186.3|-	36139182	0.132053733683323	0.435981823856358	0.75751212439378	0.714757870326393	0.0005389828956968463	0.00721260085415362	-0.452117218590246	-1.37395792318039	Rgs7bp
novel	chr2|3974877|3975432|PB.FLNC.9218.84|-	3975256	0.300006273307078	0.178051040890061	0.478363128149412	0.471404947716996	0.0007922757288377782	0.00999962823187434	-0.235855380834634	-0.990361695656984	Cast
novel	chr2|51665394|51667100|PB.NM_017268.2|+	51666430	0.433545702041942	0.476349448796033	0.920281023518061	0.727031176999347	1.2404611626985258e-15	1.44736199467254e-13	-0.368708524839716	-0.856327591793589	Hmgcs1
known	chr2|5257113|5258781|PB.XM_039103370.1|+	5257209	0.363532910797699	0.47277931271464	0.791963520688203	0.547301898248003	0.004169507921566208	0.0386007613489025	-0.251476597711934	-0.679315394727271	Ell2
novel	chr2|5257113|5258781|PB.XM_039103370.1|+	5257287	0.374752055890366	0.540628623202897	0.867984938062315	0.66713080291047	0.0007435751467720797	0.00945163696036103	-0.309867530939761	-0.745890961024552	Ell2
novel	chr2|5257113|5258781|PB.XM_039103370.1|+	5257370	0.35569061892052	0.514764051458043	0.817932499160543	0.647487797106848	0.0015234099568479991	0.0171505445010853	-0.297482812944414	-0.751459969011345	Ell2
novel	chr2|58245796|58247085|PB.NM_001109177.1|+	58246692	0.420973533562013	0.332748364527389	0.860612901877169	1	0.0027166264883319666	0.0274436131981285	-0.553445501893883	-1.30365094862664	Lmbrd2
novel	chr2|98381487|98383660|PB.NM_001108546.1|+	98381961	0.430650229248695	0.39786498556152	0.748783138058047	0.730023016083432	5.260040752726991e-05	0.00099146457348811	-0.325145469665632	-0.8358175420043	Ythdf3
novel	chr2|98381487|98383660|PB.NM_001108546.1|+	98382446	0.331766703423289	0.350535383038711	0.701733354618888	0.709386752842856	3.5529859809914935e-05	0.000704982033511149	-0.364409010499872	-1.04833641393078	Ythdf3
novel	chr2|98381487|98383660|PB.NM_001108546.1|+	98382548	0.289462730892974	0.319406159996323	0.682279242655843	0.727441855841916	1.2369871229523346e-05	0.00027463160850738	-0.400426103804231	-1.2111793369141	Ythdf3
novel	chr2|98381487|98383905|PB.FLNC.9625.2|+	98381961	0.467485726627003	0.414559961180274	0.784406564255398	0.760589705038191	3.694351259956882e-05	0.000728587493764709	-0.331475290743157	-0.808664027032679	Ythdf3
novel	chr2|98381487|98383905|PB.FLNC.9625.2|+	98382446	0.434627607182696	0.412556764348341	0.776821940332304	0.775195378486541	1.992306152225697e-05	0.000421822690159107	-0.352416473643904	-0.873381308925741	Ythdf3
novel	chr2|98381487|98383905|PB.FLNC.9625.2|+	98382548	0.42002781944396	0.401117481819723	0.773298524919605	0.803346520595819	1.2696775431281967e-05	0.000280728189221619	-0.377749872125871	-0.941131627371532	Ythdf3
novel	chr2|98381487|98384221|PB.FLNC.9625.5|+	98381961	0.543895224398223	0.463429726918354	0.827298269705045	0.801655193510355	2.302815144826211e-05	0.000479991634410426	-0.310814255949411	-0.693405302966283	Ythdf3
novel	chr2|98381487|98384221|PB.FLNC.9625.5|+	98382446	0.5877815864053	0.521358977103105	0.851544212293685	0.847115283297633	0.00025638804957416376	0.00388454131002662	-0.294759466041457	-0.614945445563891	Ythdf3
novel	chr2|98381487|98384221|PB.FLNC.9625.5|+	98382548	0.598964934516265	0.530123046700598	0.858530293479459	0.88246204208214	7.980942303436044e-05	0.00142075331934053	-0.305952177172368	-0.624742961385614	Ythdf3
novel	chr2|98381487|98384608|PB.XM_039102578.1|+	98381961	0.527016328537558	0.451796809961338	0.77650480880074	0.776924231543916	0.00027896857802291706	0.00416493491069124	-0.28730795092288	-0.666340065828009	Ythdf3
novel	chr3|105069462|105071445|PB.XM_039105644.1|+	105070944	0.415644299565011	0.553573172391299	0.945337880192812	0.764674956009389	0.0	0	-0.370397682122945	-0.819101940725657	Thbs1
novel	chr3|10773162|10776143|PB.XM_039105362.1|-	10774247	0.564700507328687	0.659849565901266	1	0.973223080987471	1.0892696547127862e-05	0.000245646325809126	-0.374336503878759	-0.688293359346007	Brd3
novel	chr3|10774771|10776143|PB.FLNC.11209.24|-	10775406	0.581816898516503	0.476906230617965	0.974582332805395	0.814291007905138	0.0001998568598387346	0.00312802782282328	-0.365075105788032	-0.756714765054241	Brd3
novel	chr3|10774771|10776143|PB.FLNC.11209.24|-	10775933	0.379926513192593	0.437770967370135	0.90783592178504	0.651855358289385	0.00126159273382332	0.0146406131905151	-0.370996899755849	-0.931604608211738	Brd3
novel	chr3|10775216|10776143|PB.Polish.7348.6|-	10775933	0.487838210424789	0.780222203903521	1	1	2.654960795544665e-06	7.01962479304783e-05	-0.365969792835845	-0.657368191121662	Brd3
novel	chr3|10775271|10776143|PB.NM_001108575.1|-	10775933	0.415680148074191	0.695340860138265	1	1	1.1265269301931824e-07	4.09228539159347e-06	-0.444489495893772	-0.848102359698614	Brd3
novel	chr3|109722589|109723087|PB.FLNC.11933.16|+	109722944	0.333675251587148	0.413875709451596	0.657439690915944	0.784958491290369	7.985498755212639e-06	0.000186754545507255	-0.347423610583785	-0.948207053063387	MGC105649
novel	chr3|114460320|114460896|PB.NM_001008766.1|-	114460431	0.222213855421687	0.0896303242682987	0.518264840182648	0.450960046117689	0.0018866736713969647	0.020519248759484	-0.328690353305176	-1.63594336222116	Ciao1
novel	chr3|116365210|116366377|PB.FLNC.12007.35|+	116366015	0.119773222555162	0.165083862576853	0.668228111636282	0.644034954407295	0.0012682808156039256	0.0146943987211013	-0.513702990455781	-2.20366746576773	Chchd5
novel	chr3|134508784|134509281|PB.NM_001108596.2|+	134508972	0.267144882809242	0.539493027491266	0.779130295250321	0.735599783501822	0.0006467681527301172	0.00839000934801383	-0.354046084225818	-0.90905089433089	Xrn2
novel	chr3|143093294|143094307|PB.FLNC.12224.5|-	143093370	0.276799060431347	0.704275777414075	0.829620997561167	0.949375511875512	0.0004758728696466002	0.00651563433574162	-0.398960835795628	-0.858615392135474	Pxmp4
novel	chr3|145270120|145271791|PB.XM_039104406.1|+	145270527	0.353189748645945	0.413801514476823	0.568089214391907	0.665210606823032	0.0032418046589303183	0.0315209711152966	-0.233154279046085	-0.685227295946472	Dlgap4
novel	chr3|149375302|149376605|PB.FLNC.12321.9|+	149376330	0.485620197585071	0.55744565585427	0.792335469534334	0.996782262774527	7.07349534692397e-06	0.000168173722705549	-0.37302593943476	-0.778406547063425	Top1
known	chr3|15538579|15539771|PB.NM_001107831.3|-	15539526	0.349437715065915	0.579080235227776	0.866768769637293	0.750816961030838	0.0011221653534318542	0.0132737013624399	-0.34453389018722	-0.800827232480145	Uck1
novel	chr3|168976947|168978890|PB.FLNC.12528.28|+	168977085	0.669657729886784	0.599701319579889	1	1	8.098838885164507e-06	0.000189199099048528	-0.365320475266664	-0.655891489984681	Pcmtd2
novel	chr3|168976947|168978890|PB.FLNC.12528.28|+	168978284	0.473743375122222	0.741101564590798	1	0.949497753513669	6.77113569145784e-06	0.000162061886465896	-0.367326406900325	-0.682321358985183	Pcmtd2
novel	chr3|168976947|168979254|PB.Polish.8202.2|+	168977085	0.579170775124521	0.529293454069712	1	1	6.657869909121201e-07	2.04510236865136e-05	-0.445767885402883	-0.851426182270821	Pcmtd2
novel	chr3|168976947|168979254|PB.Polish.8202.2|+	168978284	0.308674128025909	0.479241861672421	0.787386252512445	0.802579838526939	0.0003070552648030794	0.00449670496593268	-0.401025050670527	-1.01286380711202	Pcmtd2
novel	chr3|168976947|168979396|PB.FLNC.12528.21|+	168977085	0.543211270954702	0.51623163210923	1	1	1.1876287600487996e-07	4.29126790729378e-06	-0.470278548468034	-0.91668135403622	Pcmtd2
novel	chr3|168976947|168979396|PB.FLNC.12528.21|+	168978284	0.252506372040518	0.480127161896677	0.824686374197323	0.835404737819035	3.9003104464947874e-05	0.000761926887859842	-0.463728789039581	-1.1800767794036	Pcmtd2
novel	chr3|168976947|168979396|PB.FLNC.12528.21|+	168978890	0	0.343362310299101	0.991309556956151	0.919733888230073	1.042337651716132e-11	7.61154661384137e-10	-0.783840567443562	-2.47648805057076	Pcmtd2
known	chr3|168976947|168979502|PB.NM_001107810.1|+	168977085	0.518973497710004	0.497183781588502	1	1	9.756735377220918e-08	3.60529004842609e-06	-0.491921360350747	-0.97686231447888	Pcmtd2
novel	chr3|168976947|168979502|PB.NM_001107810.1|+	168978284	0.222105463225441	0.438648345250387	0.806771067842389	0.808806379036146	4.743286320708272e-05	0.000901182424949433	-0.477411819201353	-1.28983936331569	Pcmtd2
novel	chr3|168976947|168979502|PB.NM_001107810.1|+	168978890	0	0.188849270664506	0.75700002531197	0.688714116304567	4.6073440214844904e-08	1.82164030934163e-06	-0.628432435476015	-2.93634238004279	Pcmtd2
known	chr3|17968344|17970271|PB.XM_006234027.4|-	17970130	0.439256034823902	0.70134529147982	0.906662918189486	0.799521085539444	0.005269785376164281	0.046371545683452	-0.282791338712604	-0.580970241749004	Gapvd1
novel	chr3|18732984|18735575|PB.XM_039104274.1|-	18733370	0.723343901218088	0.604630277320216	1	1	0.0019703200429107893	0.0212780689141105	-0.336012910730848	-0.590765604449709	Ggta1
novel	chr3|21110584|21112516|PB.FLNC.11393.13|-	21110692	0.107821924993443	0.315833409919431	0.583652780332381	0.731236177838786	0.0017246610248391446	0.0190368881965407	-0.445616811629146	-1.63393186652855	Pdcl
novel	chr3|21136748|21137119|PB.NM_001107839.1|-	21136799	0.224300612481377	0.43245444432673	0.931726655972194	0.630846269760036	0.00011255533548919295	0.00190271692725786	-0.452908934462062	-1.25047074567719	Rc3h2
novel	chr3|22930742|22932490|PB.Polish.7487.5|-	22931097	0.475155651340996	0.506715392303848	0.789935997910136	0.907528735632184	0.00017061085416857495	0.00272330440754285	-0.357796844948738	-0.78976375086032	Ppp6c
novel	chr3|22931097|22932490|PB.Polish.7487.6|-	22931411	0.41246462088485	0.579708580762013	0.775312066574203	0.916166237504849	0.00023232872259256645	0.00357296944508582	-0.349652551216094	-0.769608753409882	Ppp6c
novel	chr3|36880707|36882894|PB.FLNC.11457.28|-	36881974	0.519340988866477	0.537038668851692	0.744380925818997	0.940251954469964	0.0009836225259404353	0.0119057459873719	-0.314126611285396	-0.673295618123976	Arl5a
novel	chr3|36880707|36882894|PB.FLNC.11457.28|-	36882189	0.488339860988526	0.58264927407192	0.835610701132912	1	4.692042928314678e-05	0.000892236223454276	-0.382310783036233	-0.777305055846602	Arl5a
novel	chr3|37627692|37630050|PB.XM_008761712.3|-	37628917	0.257371011307482	0.34876534431283	0.568673448200687	0.491633116983727	0.0049066903562834975	0.0439289971889284	-0.227085104782052	-0.806746778087531	Prpf40a
novel	chr3|37627692|37630050|PB.XM_008761712.3|-	37629682	0.536638910250379	0.595096619273209	0.957867962977602	0.740950732315038	0.0010617049776697738	0.0126843317560336	-0.283541582884526	-0.585986519840879	Prpf40a
novel	chr3|37628088|37630050|PB.FLNC.11460.15|-	37629949	0.151788827328228	0.339431242056931	0.582964229939763	0.743933446599098	2.8081266801133938e-05	0.000574168301860519	-0.417838803576851	-1.4335787189455	Prpf40a
novel	chr3|37628917|37630050|PB.Polish.7505.14|-	37629007	0.502102853230081	0.514854107309691	0.854961075954151	0.757144616837138	9.734162140571431e-05	0.00168806726167955	-0.297574366125759	-0.66467723549678	Prpf40a
novel	chr3|37628917|37630050|PB.Polish.7505.14|-	37629949	0.342961608775137	0.435242320936049	0.768289851113236	0.662212825615051	5.8949087149256976e-05	0.00109859197222864	-0.32614937350855	-0.878285119800394	Prpf40a
known	chr3|44718782|44720075|PB.XM_039104833.1|+	44718894	0.186522415624601	0.34308287110648	0.466799110512302	0.641769988676473	6.900739770384391e-06	0.000164613313478203	-0.289481906228847	-1.06568081696068	Marchf7
known	chr3|44718782|44720172|PB.XM_039104831.1|+	44718894	0.18660351826793	0.332224541264458	0.460520249447963	0.64094005498489	3.5547464671820877e-06	9.08533951237289e-05	-0.291316122450233	-1.08605967449989	Marchf7
novel	chr3|49753259|49754463|PB.XM_039106331.1|-	49754247	0.168785879916252	1	1	1	6.506516595469838e-06	0.000157306762148808	-0.415607060041874	-0.774979085834459	Cobll1
novel	chr3|54803811|54806779|PB.XM_039104851.1|+	54804433	0.525774108110681	0.611072571171932	0.935248406501487	1	2.3586661265575948e-05	0.000490680262316521	-0.399200863609437	-0.767470591854765	Ubr3
novel	chr3|55959268|55962010|PB.FLNC.11538.19|+	55960591	0.628430574292012	0.625751629554726	0.967501968426583	0.956183055330775	0.0005587656691753674	0.00742335405416211	-0.33475140995531	-0.6171176369645	Cybrd1
novel	chr3|57811854|57813827|PB.XM_039106379.1|-	57811934	0.399783889102778	0.572069346732901	0.912505885516645	0.717873514226433	1.1343486881291526e-05	0.000254249528937037	-0.329263081953699	-0.746385369029966	Sp3
novel	chr3|57811854|57813827|PB.XM_039106379.1|-	57812075	0.129421676329413	0.193033741369294	0.375850063138852	0.355163317632392	0.0048497492566254435	0.0435099317971131	-0.204278981536269	-1.18074809658061	Sp3
novel	chr3|57811854|57813827|PB.XM_039106379.1|-	57812300	0.279212664756119	0.37861998757329	0.704775237868292	0.527413154801313	2.9884496562580986e-07	9.9471357628225e-06	-0.287177870170098	-0.90540988070936	Sp3
novel	chr3|57811934|57813827|PB.FLNC.11558.14|-	57812075	0.439848128695396	0.65445746286368	0.976212794975905	0.728882934576349	1.780473895326946e-05	0.000382632573160903	-0.305395068996589	-0.639827618195314	Sp3
novel	chr3|58314520|58316910|PB.NM_057192.2|-	58314957	0.166384608533001	0.305293304409912	0.752841870014067	0.424485040787557	0.001485861662501053	0.0167982959622091	-0.352824498929355	-1.31960435719322	Wipf1
novel	chr3|6074680|6078620|PB.XM_017591625.2|-	6074865	0.596401813669436	0.558564622644619	0.899223916093508	0.835786573511168	0.004612930184034211	0.0418398809129829	-0.29002202664531	-0.587085106111361	Spopl
novel	chr3|6074680|6078620|PB.XM_017591625.2|-	6077220	0.497051033692113	0.548422609986325	1	0.890527196607494	7.06843752622597e-06	0.000168173722705549	-0.422526776464528	-0.854619575212725	Spopl
novel	chr3|6074865|6078620|PB.FLNC.11109.23|-	6077220	0.39100020938477	0.482285047046597	0.854030274497025	0.785986714655171	0.00016931187700898852	0.00270861154061548	-0.383365866360415	-0.909170424627651	Spopl
novel	chr3|6077220|6078620|PB.FLNC.11109.45|-	6078529	0.282799877734597	0.658827306218166	0.691615544549579	0.828202249612558	0.0055175888868931235	0.0481337325529088	-0.289095305104687	-0.690658841462039	Spopl
novel	chr3|76722864|76723507|PB.FLNC.11659.4|+	76723155	0.473488150907506	0.451029541938633	0.860429753262975	1	0.002564577926090718	0.0262154443596412	-0.467956030208418	-1.00884738315603	Nup160
novel	chr4|10443422|10444209|PB.NM_001013925.1|-	10443510	1	0.72392445733093	0.445264575332901	0.505344621759952	1.941767224967164e-05	0.000411934788071344	0.386657630119039	0.858758676341611	Nub1
known	chr4|11654429|11655993|PB.NM_001106575.2|+	11654614	0.599485966896268	0.712640144216268	1	1	1.2454709944252686e-07	4.46394270105444e-06	-0.343936944443732	-0.608086049878984	Srpk2
known	chr4|139701153|139702240|PB.NM_001015003.2|-	139701309	0.0746633218906786	0.202552365940162	0.673294315721959	0.415433325970105	0.0008547494547772438	0.0106174787454131	-0.405755976930612	-1.97348470491156	Crbn
novel	chr4|141825961|141828254|PB.FLNC.13346.27|+	141827515	0.501655321140243	0.522607604485111	0.634425141722736	0.929983912616698	7.5899926092845e-05	0.0013624544425479	-0.27007306435704	-0.611021965878962	Edem1
novel	chr4|149885805|149887979|PB.NM_001012745.1|-	149886092	0.177132465974279	0.543967163773345	0.869084310280266	0.764605710963305	0.0005875873059624753	0.00773920973724441	-0.456295195747974	-1.17984141251174	Zfp422
novel	chr4|157993347|157995383|PB.FLNC.13525.6|+	157994715	0.332050583340937	0.439616102939648	0.797415296537291	0.548987337785057	0.0030566417429891794	0.0301576477850343	-0.287367974020882	-0.803044214101513	Mrpl51
novel	chr4|161704020|161704786|PB.FLNC.13556.40|-	161704437	1	0.628643805183859	0.478705145620027	0.586536561147644	0.004839980121559503	0.04346261628731	0.281701049208094	0.612480921940657	Fkbp4
novel	chr4|17583083|17586123|PB.FLNC.12651.2|-	17584853	0.462467670196612	0.50372053307125	0.820681871780966	0.729947419839767	1.4707281015793144e-08	6.45706781447982e-07	-0.292220544176435	-0.682466424108674	Sema3c
novel	chr4|17583083|17586123|PB.FLNC.12651.2|-	17584907	0.483903579024762	0.523830596486118	0.824744521864892	0.750969728865758	3.243699918767447e-08	1.31892033250035e-06	-0.283990037609886	-0.64488048240674	Sema3c
novel	chr4|17583211|17586123|PB.XM_008762645.3|-	17584853	0.411595971595901	0.472359188665626	0.762812943504524	0.653350244704125	2.318920934991883e-07	7.86491525329238e-06	-0.266104013973561	-0.679930159591793	Sema3c
novel	chr4|17583211|17586123|PB.XM_008762645.3|-	17584907	0.40961970028102	0.461301654039084	0.761978158008612	0.658809685402773	2.001627795247719e-07	6.85373957514725e-06	-0.27493324454564	-0.706063969120861	Sema3c
novel	chr4|17584082|17586123|PB.FLNC.12651.43|-	17585883	0.248424423724631	0.323543669433832	0.699297311897767	0.718674379452069	3.8179385919166166e-15	4.22511977473494e-13	-0.423001799095687	-1.30979205876608	Sema3c
novel	chr4|179510644|179512545|PB.NM_201421.2|+	179511086	0.510404356216435	0.558615439201652	0.968967581644566	0.80296965227967	4.189458434463293e-06	0.00010531331907268	-0.351458719253074	-0.729028226023025	Fgfr1op2
novel	chr4|179510644|179512545|PB.NM_201421.2|+	179511604	0.626058086446496	0.584495317377732	1	0.876918579646256	4.009351918907767e-06	0.000101386073435843	-0.333182587911014	-0.632690879993688	Fgfr1op2
novel	chr4|179510644|179512545|PB.NM_201421.2|+	179511889	0.689543805464721	0.647985536673889	1	1	1.36877635155192e-07	4.83326636372832e-06	-0.331235328930695	-0.58042231342382	Fgfr1op2
novel	chr4|179510644|179512630|PB.XM_006237688.3|+	179511086	0.530355205921908	0.565055695173716	0.992363468357966	0.811062215586795	2.6839594540854543e-06	7.07886062896322e-05	-0.354007391424568	-0.719257489638139	Fgfr1op2
known	chr4|32116231|32117347|PB.NM_019251.2|-	32117186	0.175075611223714	0.631808527290785	0.942700346404513	0.918418795620438	1.0767853880813162e-07	3.92487359876363e-06	-0.527117501755226	-1.20571672349206	Bet1
novel	chr4|41880001|41882259|PB.FLNC.12756.11|-	41880349	0.410106948676585	0.769592822303571	1	0.886809700954523	0.0018599038775835605	0.0202786144741753	-0.353554964987184	-0.677520011426192	Bmt2
novel	chr4|46012503|46013554|PB.FLNC.12771.13|+	46013307	0.264818418089286	0.370277178688394	0.564661858140955	0.591709567924544	8.777495959375487e-09	4.03602751242894e-07	-0.26063791464391	-0.86453871283609	Capza2
novel	chr4|46012503|46013657|PB.Polish.8339.3|+	46013307	0.290030040982291	0.427461851206505	0.674830774820044	0.759346930886218	6.870450781940182e-15	7.37508539187369e-13	-0.358342906758733	-0.999169266200214	Capza2
novel	chr4|46012503|46013774|PB.FLNC.12771.32|+	46013307	0.288851019059537	0.464268500558397	0.690933993620392	0.738717193807684	1.3379951271215708e-13	1.24893119061622e-11	-0.338265833905071	-0.924694322179563	Capza2
novel	chr4|46012503|46013774|PB.FLNC.12771.32|+	46013462	0.316360767171465	0.529210243261949	0.710626530050781	0.675910231974305	1.2940665535377553e-08	5.76396573400458e-07	-0.270482875795836	-0.713474733293729	Capza2
novel	chr4|46012503|46013953|PB.Polish.8339.6|+	46013307	0.248966121034785	0.382322171707455	0.584879315006415	0.603396061741645	1.5662198285909146e-09	8.28206243842816e-08	-0.27849354200291	-0.912476886755146	Capza2
novel	chr4|46012503|46013953|PB.Polish.8339.6|+	46013462	0.243453764627083	0.355267953655588	0.524088238342382	0.491701905614949	7.617946614478659e-06	0.000179134387586246	-0.20853421283733	-0.762625085071764	Capza2
novel	chr4|46012503|46014032|PB.NM_001009180.3|+	46013307	0.281463614189157	0.40751275286445	0.592461023451976	0.60921532103236	2.7714001819443972e-08	1.15982827497396e-06	-0.256349988715364	-0.802504107845182	Capza2
novel	chr4|46012503|46014156|PB.FLNC.12771.57|+	46013307	0.356387517151939	0.446389866513151	0.617799851732046	0.647475925036195	6.468561346194711e-07	1.99530953364158e-05	-0.231249196551575	-0.656366850090578	Capza2
novel	chr4|64156714|64160197|PB.FLNC.12873.11|-	64157104	0.455323231585416	0.398819795178889	0.7079738621149	0.69734920377945	1.3516224754372099e-12	1.12038544112592e-10	-0.275590019565022	-0.718339001470297	Mtpn
novel	chr4|78220837|78221692|PB.NM_001126296.2|-	78221571	0.122940270393156	0.156466343097408	0.419964559616195	0.488771881599386	5.460048680867804e-08	2.14299424368466e-06	-0.314664913862508	-1.70142425059819	Tra2a
novel	chr4|80536724|80537048|PB.XR_005503251.1|-	80536863	0.273875747499905	0.53775293278331	0.625039116314747	0.695485863625564	4.808926894407096e-07	1.52275592177029e-05	-0.254448149828548	-0.702206141538273	Hnrnpa2b1
novel	chr4|80536727|80539114|PB.FLNC.12988.43|-	80536863	0.54387328127287	0.691308484947533	0.398221679640953	0.38938210340352	0.00010529655025036378	0.00179983147678635	0.223788991587965	0.649168140086031	Hnrnpa2b1
novel	chr5|12284710|12287870|PB.XM_039110459.1|-	12285314	0.161556054293443	0.20090506960561	0.745981784929651	0.431069349906284	1.4642354827435737e-05	0.00031946820710388	-0.407295005468441	-1.69922373623438	Pcmtd1
novel	chr5|12284710|12287870|PB.XM_039110459.1|-	12285534	0.467002301772921	0.64545205649053	0.899273042475189	0.800047698356049	0.00012639647243703413	0.00208899604830692	-0.293433191283894	-0.611203078045475	Pcmtd1
novel	chr5|124143727|124146059|PB.FLNC.14343.14|+	124144085	0.441515101244696	0.484496850112666	0.803408838290557	0.662475594837852	0.0008830567557522246	0.010873528560907	-0.269936240885524	-0.662657175251362	Eps15
known	chr5|124143727|124146221|PB.NM_001365390.1|+	124144085	0.453554146291769	0.497286860099428	0.812289730771406	0.668414814834916	0.000979469384926092	0.0118669459508907	-0.264931769607563	-0.638996912313414	Eps15
novel	chr5|124212432|124214298|PB.XM_039109108.1|-	124212699	0.375218529500679	0.821697622516563	1	1	1.8505495585272676e-08	7.91423276335098e-07	-0.401541923991379	-0.740668230006085	Rnf11l1
novel	chr5|129255205|129255686|PB.FLNC.14365.11|+	129255569	0.219077674375749	0.215154630156161	0.606752841542233	0.408803893320215	0.0005945399692753622	0.00780336829808549	-0.290662215165269	-1.22569384048286	Efcab14
novel	chr5|13162775|13163700|PB.XM_006237794.4|-	13163441	0.317192240809144	0.366965488301169	0.602833828880145	0.526677716903435	0.004271669058069338	0.0393260990599016	-0.222676908336634	-0.72328151481845	Rb1cc1
known	chr5|131897249|131897991|PB.XM_342892.10|-	131897847	1	1	0.389837707755182	0.676206557132687	0.00020717581693191492	0.00323010719949984	0.466977867556065	0.907720017073449	Szt2
novel	chr5|134627217|134629165|PB.XM_017593398.2|-	134628825	0.481618556010071	0.574431265191075	0.856899147560734	0.826480089765468	5.4618062317597695e-05	0.00102320696326048	-0.313664708062528	-0.672672148363859	Zmpste24
known	chr5|135337934|135338764|PB.NM_001108676.1|+	135337957	0.320833333333333	0.675191048034934	0.663624621975806	0.976903920308483	0.004938597203762786	0.0440852718922452	-0.322252080458011	-0.719896350576297	Trit1
novel	chr5|138902835|138905267|PB.XM_006238869.4|+	138904442	0.398261915990824	0.527998798597814	0.813181671354377	1	0.0005672149744753234	0.00751581761487252	-0.443460478382869	-0.969018014448306	RGD1563072
novel	chr5|142190193|142192412|PB.XM_017593665.2|+	142191899	0.254878985407353	0.556630066173376	0.794458753363417	0.863633900891662	5.718678288697649e-13	5.01119608898163e-11	-0.423291801337175	-1.03082738144376	Ptp4a2
novel	chr5|14679758|14681254|PB.FLNC.13765.73|-	14681060	0.142817423323201	0.355910300836388	0.525338736483373	0.752208472696243	5.518352119283316e-08	2.15406366634352e-06	-0.389409742510013	-1.35701702595741	Lypla1
known	chr5|153989595|153997693|PB.XM_006239308.4|-	153995588	0.662420671683442	0.605986949649787	1	1	0.0008406475334474949	0.0104807560369247	-0.365796189333385	-0.656973227793933	Ddi2
novel	chr5|158006485|158008880|PB.XM_039111349.1|-	158007167	0.537631089032958	0.641776566190535	1	0.831406847942103	0.0050291421558495975	0.0446713499974907	-0.325999596359305	-0.634881149134285	LOC120093167
novel	chr5|166492318|166497955|PB.Polish.9768.1|-	166497646	0.927007182506039	0.915689866996089	0.702602566419664	0.527658522331363	0.002464456685023831	0.025437221428258	0.306217980375551	0.58284658783512	Pusl1
novel	chr5|17775683|17781056|PB.NM_001008772.2|-	17776639	0.301431535269709	0.372792138627696	0.965583345419068	1	1.215110791779329e-15	1.42553079719729e-13	-0.645679835760831	-1.54363023272744	Bpnt2
novel	chr5|17775683|17781056|PB.NM_001008772.2|-	17780142	0.515082809321473	0.460425088377557	0.78537504085653	0.809952755246082	0.0005239401704258293	0.00707896256694281	-0.309909949201791	-0.709615939029069	Bpnt2
novel	chr5|17775683|17781056|PB.NM_001008772.2|-	17780447	0.437402978751803	0.446457060959745	0.867462550303044	0.916705655114782	2.2473300901763825e-07	7.634166092721e-06	-0.450154082853139	-1.01334532093612	Bpnt2
novel	chr5|17775761|17781056|PB.FLNC.13778.15|-	17776639	0.55399068674285	0.65203737852302	1	1	4.276480072226886e-09	2.06783222231169e-07	-0.396985967367065	-0.729727022012665	Bpnt2
novel	chr5|17775761|17781056|PB.FLNC.13778.15|-	17776779	0.324567009902553	0.396723106570174	0.994070449069661	1	5.535465020278587e-16	6.74692720147859e-14	-0.636390166298467	-1.46703928672684	Bpnt2
novel	chr5|17775761|17781056|PB.FLNC.13778.15|-	17780447	0.43644444437966	0.418250310159042	0.793117637279118	0.817646338646607	2.1650634538581345e-05	0.000453038472620666	-0.378034610693511	-0.914248093265364	Bpnt2
known	chr5|24295541|24297443|PB.XR_005504644.1|-	24296571	0.518712038967903	0.364658679033254	1	0.992489102740667	0.0007415647015202097	0.0094316662185648	-0.554559192369756	-1.17346273632979	Ints8
novel	chr5|24296571|24297443|PB.XR_001837897.2|-	24297244	0.122852285228523	0.332011624039354	1	1	7.789545184035777e-07	2.34878856118068e-05	-0.772568045366062	-2.13644411907718	Ints8
novel	chr5|2637101|2638443|PB.NM_001109258.1|-	2637606	0.379864617555619	0.869213245784823	0.948492221725724	1	0.0008947827283990269	0.0110023427239397	-0.349707179192641	-0.641486468090806	Tmem70
novel	chr5|63867892|63869111|PB.FLNC.14029.5|-	63868493	0.25025028791862	0.324139711085054	0.67952875917814	0.629764338490979	0.004361741370392836	0.0399668055829978	-0.367451549332723	-1.18865736388844	Mrpl50
novel	chr5|74478669|74479104|PB.NM_001025697.1|+	74478952	0.447789634146341	0.551128599957957	1	0.85567043411251	0.0022381996290107503	0.0236011335143575	-0.428376100004106	-0.893488678631796	Hsdl2
novel	chr5|76966898|76967642|PB.NM_001106660.1|+	76967319	0.389020329306969	0.433352286955587	0.675252353226008	0.578651770673175	1.5599791595707914e-11	1.11266420521014e-09	-0.215765753818314	-0.608550835312369	Atp6v1g1
novel	chr5|90046992|90050699|PB.XM_039111412.1|-	90048427	0.510224801416762	0.420531059720439	0.740545786608161	0.738700023671672	0.0003845125898094549	0.00547057706469131	-0.274244974571316	-0.668375613285216	Ptprd
